,Unnamed: 0,sentence_no,word,predicted_tag,POS_Tags
3473,3473,10,the,O,DT
3474,3474,10,car,O,NN
3475,3475,10,driven,O,VBN
3476,3476,10,by,O,IN
3477,3477,10,him,O,PRP
3478,3478,10,hath,O,VBP
3479,3479,10,been,O,VBN
3480,3480,10,even,O,RB
3481,3481,10,like,O,IN
3482,3482,10,that,O,DT
3483,3483,10,of,O,IN
3484,3484,10,Nala.,O,NNP
3485,3485,10,"Or,",O,NNP
3486,3486,10,is,O,VBZ
3487,3487,10,Rituparna,B-PER,NNP
3488,3488,10,equally,O,RB
3489,3489,10,skilled,O,VBD
3490,3490,10,with,O,IN
3491,3491,10,Nala,B-PER,NNP
3492,3492,10,so,O,IN
3493,3493,10,that,O,IN
3494,3494,10,the,O,DT
3495,3495,10,rattle,O,NN
3496,3496,10,of,O,IN
3497,3497,10,his,O,PRP$
3498,3498,10,car,O,NN
3499,3499,10,seemeth,O,NN
3500,3500,10,to,O,TO
3501,3501,10,be,O,VB
3502,3502,10,like,O,IN
3503,3503,10,that,O,DT
3504,3504,10,of,O,IN
3505,3505,10,Nala?',O,NNP
3506,3506,10,And,O,CC
3507,3507,10,reflecting,O,VBG
3508,3508,10,"thus,",O,NN
3509,3509,10,O,O,NNP
3510,3510,10,"monarch,",O,VBZ
3511,3511,10,the,O,DT
3512,3512,10,blessed,O,JJ
3513,3513,10,and,O,CC
3514,3514,10,beauteous,O,JJ
3515,3515,10,girl,O,NN
3516,3516,10,sent,O,VBD
3517,3517,10,a,O,DT
3518,3518,10,female,O,JJ
3519,3519,10,messenger,O,NN
3520,3520,10,in,O,IN
3521,3521,10,search,O,NN
3522,3522,10,of,O,IN
3523,3523,10,"Nishada.""",O,NNP
3524,3524,11,"Nishada.""",O,NN
3525,3525,12,"""Damayanti",O,JJ
3526,3526,12,"said,",O,NN
3527,3527,12,'O,O,POS
3528,3528,12,"Kesini,",O,NNP
3529,3529,12,go,O,VBP
3530,3530,12,thou,O,NN
3531,3531,12,and,O,CC
3532,3532,12,learn,O,NN
3533,3533,12,who,O,WP
3534,3534,12,that,O,IN
3535,3535,12,charioteer,O,NN
3536,3536,12,is,O,VBZ
3537,3537,12,that,O,IN
3538,3538,12,sitteth,O,NN
3539,3539,12,by,O,IN
3540,3540,12,the,O,DT
3541,3541,12,"car,",O,NN
3542,3542,12,unsightly,O,RB
3543,3543,12,and,O,CC
3544,3544,12,possessed,O,VBN
3545,3545,12,of,O,IN
3546,3546,12,short,O,JJ
3547,3547,12,arms.,O,NN
3548,3548,12,O,O,NNP
3549,3549,12,blessed,O,VBD
3550,3550,12,"one,",O,JJ
3551,3551,12,O,O,NNP
3552,3552,12,faultless,O,NN
3553,3553,12,"one,",O,NN
3554,3554,12,approaching,O,VBG
3555,3555,12,"him,",O,NN
3556,3556,12,cautiously,O,RB
3557,3557,12,and,O,CC
3558,3558,12,with,O,IN
3559,3559,12,suit,O,NN
3560,3560,12,"words,",O,NNS
3561,3561,12,make,O,VBP
3562,3562,12,thou,O,VB
3563,3563,12,the,O,DT
3564,3564,12,usual,O,JJ
3565,3565,12,inquiries,O,NNS
3566,3566,12,of,O,IN
3567,3567,12,courtesy,O,NN
3568,3568,12,and,O,CC
3569,3569,12,learn,O,VB
3570,3570,12,all,O,DT
3571,3571,12,particulars,O,NNS
3572,3572,12,truly.,O,VBP
3573,3573,12,Having,O,VBG
3574,3574,12,regard,O,NN
3575,3575,12,to,O,TO
3576,3576,12,the,O,DT
3577,3577,12,feeling,O,NN
3578,3578,12,of,O,IN
3579,3579,12,satisfaction,O,NN
3580,3580,12,my,O,PRP$
3581,3581,12,mind,O,NN
3582,3582,12,"experienceth,",O,NN
3583,3583,12,and,O,CC
3584,3584,12,the,O,DT
3585,3585,12,delight,O,NN
3586,3586,12,my,O,PRP$
3587,3587,12,heart,O,NN
3588,3588,12,"feeleth,",O,NN
3589,3589,12,I,O,PRP
3590,3590,12,am,O,VBP
3591,3591,12,greatly,O,RB
3592,3592,12,afraid,O,JJ
3593,3593,12,this,O,DT
3594,3594,12,one,O,CD
3595,3595,12,is,O,VBZ
3596,3596,12,king,O,VBG
3597,3597,12,Nala,B-PER,NNP
3598,3598,12,himself.,O,NN
3599,3599,12,"And,",O,NNP
3600,3600,12,O,O,NNP
3601,3601,12,faultless,O,NN
3602,3602,12,"one,",O,NN
3603,3603,12,having,O,VBG
3604,3604,12,inquired,O,VBN
3605,3605,12,after,O,IN
3606,3606,12,his,O,PRP$
3607,3607,12,"welfare,",O,NN
3608,3608,12,thou,O,NN
3609,3609,12,shalt,O,NN
3610,3610,12,speak,O,VBP
3611,3611,12,unto,O,IN
3612,3612,12,him,O,PRP
3613,3613,12,the,O,DT
3614,3614,12,words,O,NNS
3615,3615,12,of,O,IN
3616,3616,12,Parnada.,O,NNP
3617,3617,12,"And,",O,NNP
3618,3618,12,O,O,NNP
3619,3619,12,beauteous,O,JJ
3620,3620,12,"one,",O,NN
3621,3621,12,understand,O,VBP
3622,3622,12,the,O,DT
3623,3623,12,reply,O,NN
3624,3624,12,he,O,PRP
3625,3625,12,may,O,MD
3626,3626,12,make,O,VB
3627,3627,12,thereto.',O,NN
3628,3628,12,Thus,O,RB
3629,3629,12,"instructed,",O,NN
3630,3630,12,that,O,IN
3631,3631,12,female,O,JJ
3632,3632,12,"messenger,",O,NN
3633,3633,12,going,O,VBG
3634,3634,12,"cautiously,",O,NN
3635,3635,12,while,O,IN
3636,3636,12,the,O,DT
3637,3637,12,blessed,O,JJ
3638,3638,12,Damayanti,B-PER,NNP
3639,3639,12,watched,O,VBD
3640,3640,12,from,O,IN
3641,3641,12,the,O,DT
3642,3642,12,"terrace,",O,NN
3643,3643,12,addressed,O,VBD
3644,3644,12,Vahuka,B-PER,NNP
3645,3645,12,in,O,IN
3646,3646,12,these,O,DT
3647,3647,12,"words,",O,NNS
3648,3648,12,'O,O,VBP
3649,3649,12,foremost,O,NN
3650,3650,12,of,O,IN
3651,3651,12,"men,",O,NN
3652,3652,12,thou,O,JJ
3653,3653,12,art,O,NN
3654,3654,12,welcome.,O,NN
3655,3655,12,I,O,PRP
3656,3656,12,wish,O,VBP
3657,3657,12,thee,O,NNS
3658,3658,12,happiness.,O,VB
3659,3659,12,O,O,NNP
3660,3660,12,bull,O,NN
3661,3661,12,among,O,IN
3662,3662,12,"men,",O,JJ
3663,3663,12,hear,O,NN
3664,3664,12,now,O,RB
3665,3665,12,the,O,DT
3666,3666,12,words,O,NNS
3667,3667,12,of,O,IN
3668,3668,12,Damayanti.,O,NNP
3669,3669,12,When,O,WRB
3670,3670,12,did,O,VBD
3671,3671,12,ye,O,VB
3672,3672,12,all,O,DT
3673,3673,12,set,O,NN
3674,3674,12,"out,",O,NN
3675,3675,12,and,O,CC
3676,3676,12,with,O,IN
3677,3677,12,what,O,WP
3678,3678,12,object,O,VBP
3679,3679,12,have,O,VBP
3680,3680,12,ye,O,VBN
3681,3681,12,come,O,VBN
3682,3682,12,hither.,O,NN
3683,3683,12,Tell,O,VB
3684,3684,12,us,O,PRP
3685,3685,12,"truly,",O,VB
3686,3686,12,for,O,IN
3687,3687,12,the,O,DT
3688,3688,12,princess,O,NN
3689,3689,12,of,O,IN
3690,3690,12,Vidarbha,B-PER,NNP
3691,3691,12,wisheth,O,NN
3692,3692,12,to,O,TO
3693,3693,12,hear,O,VB
3694,3694,12,it.',O,NN
3695,3695,12,Thus,O,RB
3696,3696,12,"addressed,",O,RB
3697,3697,12,Vahuka,B-PER,NNP
3698,3698,12,"answered,",O,VBD
3699,3699,12,the,O,DT
3700,3700,12,illustrious,O,JJ
3701,3701,12,king,O,NN
3702,3702,12,of,O,IN
3703,3703,12,Kosala,B-PLACE,NNP
3704,3704,12,had,O,VBD
3705,3705,12,heard,O,VBN
3706,3706,12,from,O,IN
3707,3707,12,a,O,DT
3708,3708,12,Brahmana,B-COMMUNITY,NNP
3709,3709,12,that,O,IN
3710,3710,12,a,O,DT
3711,3711,12,second,O,JJ
3712,3712,12,Swayamvara,B-EVE,NNP
3713,3713,12,of,O,IN
3714,3714,12,Damayanti,B-PER,NNP
3715,3715,12,would,O,MD
3716,3716,12,take,O,VB
3717,3717,12,place.,O,NN
3718,3718,12,And,O,CC
3719,3719,12,hearing,O,VBG
3720,3720,12,"it,",O,NN
3721,3721,12,he,O,PRP
3722,3722,12,hath,O,VBZ
3723,3723,12,come,O,VBN
3724,3724,12,"here,",O,NN
3725,3725,12,by,O,IN
3726,3726,12,the,O,DT
3727,3727,12,help,O,NN
3728,3728,12,of,O,IN
3729,3729,12,excellent,O,JJ
3730,3730,12,steeds,O,NNS
3731,3731,12,fleet,O,NN
3732,3732,12,as,O,IN
3733,3733,12,the,O,DT
3734,3734,12,wind,O,NN
3735,3735,12,and,O,CC
3736,3736,12,capable,O,JJ
3737,3737,12,of,O,IN
3738,3738,12,going,O,VBG
3739,3739,12,a,O,DT
3740,3740,12,hundred,O,CD
3741,3741,12,yojanas.,O,NN
3742,3742,12,I,O,PRP
3743,3743,12,am,O,VBP
3744,3744,12,his,O,PRP$
3745,3745,12,charioteer.,O,NN
3746,3746,12,Kesini,B-PER,NNP
3747,3747,12,then,O,RB
3748,3748,12,"asked,",O,VBD
3749,3749,12,'Whence,O,NNP
3750,3750,12,doth,O,VBD
3751,3751,12,the,O,DT
3752,3752,12,third,O,JJ
3753,3753,12,among,O,IN
3754,3754,12,you,O,PRP
3755,3755,12,"come,",O,VBP
3756,3756,12,and,O,CC
3757,3757,12,whose,O,WP$
3758,3758,12,(son),O,NN
3759,3759,12,is,O,VBZ
3760,3760,12,he?,O,JJ
3761,3761,12,And,O,CC
3762,3762,12,whose,O,WP$
3763,3763,12,son,O,JJ
3764,3764,12,art,O,NN
3765,3765,12,"thou,",O,NN
3766,3766,12,and,O,CC
3767,3767,12,how,O,WRB
3768,3768,12,hast,O,JJ
3769,3769,12,thou,O,NN
3770,3770,12,come,O,NN
3771,3771,12,to,O,TO
3772,3772,12,do,O,VB
3773,3773,12,this,O,DT
3774,3774,12,work?',O,NN
3775,3775,12,Thus,O,RB
3776,3776,12,"questioned,",O,JJ
3777,3777,12,Vahuka,B-PER,NNP
3778,3778,12,"replied,",O,NN
3779,3779,12,'He,O,POS
3780,3780,12,(of,O,NNP
3781,3781,12,whom,O,WP
3782,3782,12,thou,O,VBD
3783,3783,12,inquirest),O,NN
3784,3784,12,was,O,VBD
3785,3785,12,the,O,DT
3786,3786,12,charioteer,O,NN
3787,3787,12,of,O,IN
3788,3788,12,the,O,DT
3789,3789,12,virtuous,O,JJ
3790,3790,12,"Nala,",B-PER,NNP
3791,3791,12,and,O,CC
3792,3792,12,known,O,VBN
3793,3793,12,to,O,TO
3794,3794,12,all,O,DT
3795,3795,12,by,O,IN
3796,3796,12,the,O,DT
3797,3797,12,name,O,NN
3798,3798,12,of,O,IN
3799,3799,12,Varshneya.,O,NNP
3800,3800,12,After,O,IN
3801,3801,12,Nala,B-PER,NNP
3802,3802,12,"had,",O,VBD
3803,3803,12,O,O,NNP
3804,3804,12,beauteous,O,JJ
3805,3805,12,"one,",O,NN
3806,3806,12,left,O,VBD
3807,3807,12,his,O,PRP$
3808,3808,12,"kingdom,",O,NN
3809,3809,12,he,O,PRP
3810,3810,12,came,O,VBD
3811,3811,12,to,O,TO
3812,3812,12,the,O,DT
3813,3813,12,son,O,NN
3814,3814,12,of,O,IN
3815,3815,12,Bhangasura.,B-PER,NNP
3816,3816,12,I,O,PRP
3817,3817,12,am,O,VBP
3818,3818,12,skilled,O,VBN
3819,3819,12,in,O,IN
3820,3820,12,"horse-lore,",O,JJ
3821,3821,12,and,O,CC
3822,3822,12,"have,",O,JJ
3823,3823,12,"therefore,",O,NN
3824,3824,12,been,O,VBN
3825,3825,12,appointed,O,VBN
3826,3826,12,as,O,IN
3827,3827,12,charioteer.,O,NN
3828,3828,12,"Indeed,",O,NNP
3829,3829,12,king,O,VBG
3830,3830,12,Rituparna,B-PER,NNP
3831,3831,12,hath,O,NN
3832,3832,12,himself,O,PRP
3833,3833,12,chosen,O,VBP
3834,3834,12,me,O,PRP
3835,3835,12,as,O,IN
3836,3836,12,his,O,PRP$
3837,3837,12,charioteer,O,NN
3838,3838,12,and,O,CC
3839,3839,12,cook.',O,NN
3840,3840,12,At,O,IN
3841,3841,12,this,O,DT
3842,3842,12,Kesini,B-PER,NNP
3843,3843,12,"rejoined,",O,NN
3844,3844,12,'Perhaps,O,NNS
3845,3845,12,Varshneya,B-PER,NNP
3846,3846,12,knoweth,O,VB
3847,3847,12,where,O,WRB
3848,3848,12,king,O,VBG
3849,3849,12,Nala,B-PER,NNP
3850,3850,12,hath,O,NN
3851,3851,12,"gone,",O,NN
3852,3852,12,and,O,CC
3853,3853,12,O,O,NNP
3854,3854,12,"Vahuka,",O,NNP
3855,3855,12,he,O,PRP
3856,3856,12,may,O,MD
3857,3857,12,also,O,RB
3858,3858,12,have,O,VB
3859,3859,12,spoken,O,VBN
3860,3860,12,to,O,TO
3861,3861,12,thee,O,VB
3862,3862,12,(about,O,IN
3863,3863,12,his,O,PRP$
3864,3864,12,master).',O,NN
3865,3865,12,Vahuka,B-PER,NNP
3866,3866,12,then,O,RB
3867,3867,12,"said,",O,VBD
3868,3868,12,'Having,O,VBG
3869,3869,12,brought,O,NN
3870,3870,12,hither,O,PDT
3871,3871,12,the,O,DT
3872,3872,12,children,O,NNS
3873,3873,12,of,O,IN
3874,3874,12,Nala,B-PER,NNP
3875,3875,12,of,O,IN
3876,3876,12,excellent,O,JJ
3877,3877,12,"deeds,",O,NN
3878,3878,12,Varshneya,B-PER,NNP
3879,3879,12,went,O,VBD
3880,3880,12,away,O,RB
3881,3881,12,whither,O,IN
3882,3882,12,he,O,PRP
3883,3883,12,listed:,O,VBZ
3884,3884,12,He,O,PRP
3885,3885,12,doth,O,VBZ
3886,3886,12,not,O,RB
3887,3887,12,know,O,VB
3888,3888,12,where,O,WRB
3889,3889,12,Naishadha,B-PER,NNP
3890,3890,12,is.,O,NN
3891,3891,12,"Nor,",O,NNP
3892,3892,12,O,O,NNP
3893,3893,12,illustrious,O,JJ
3894,3894,12,"one,",O,NN
3895,3895,12,doth,O,NN
3896,3896,12,anybody,O,NN
3897,3897,12,else,O,RB
3898,3898,12,know,O,CD
3899,3899,12,of,O,IN
3900,3900,12,Nala's,B-PER,NNP
3901,3901,12,whereabouts;,O,NN
3902,3902,12,for,O,IN
3903,3903,12,the,O,DT
3904,3904,12,king,O,NN
3905,3905,12,(in,O,NNP
3906,3906,12,calamity),O,NN
3907,3907,12,wandereth,O,NN
3908,3908,12,over,O,IN
3909,3909,12,the,O,DT
3910,3910,12,world,O,NN
3911,3911,12,in,O,IN
3912,3912,12,disguise,O,NN
3913,3913,12,and,O,CC
3914,3914,12,despoiled,O,VBN
3915,3915,12,of,O,IN
3916,3916,12,(his,O,NNP
3917,3917,12,native),O,NN
3918,3918,12,beauty.,O,NN
3919,3919,12,Nala's,B-PER,NNP
3920,3920,12,self,O,PRP
3921,3921,12,only,O,RB
3922,3922,12,knoweth,O,VBZ
3923,3923,12,Nala.,O,NNP
3924,3924,12,Nala,B-PER,NNP
3925,3925,12,never,O,RB
3926,3926,12,discovereth,O,VBZ
3927,3927,12,his,O,PRP$
3928,3928,12,marks,O,NNS
3929,3929,12,of,O,IN
3930,3930,12,identity,O,NN
3931,3931,12,anywhere.',O,NN
3932,3932,12,Thus,O,RB
3933,3933,12,"addressed,",O,RB
3934,3934,12,Kesini,B-PER,NNP
3935,3935,12,"returned,",O,NN
3936,3936,12,'The,O,POS
3937,3937,12,Brahmana,B-COMMUNITY,NNP
3938,3938,12,that,O,WDT
3939,3939,12,had,O,VBD
3940,3940,12,before,O,IN
3941,3941,12,this,O,DT
3942,3942,12,gone,O,VBN
3943,3943,12,to,O,TO
3944,3944,12,"Ayodhya,",B-PLACE,NNP
3945,3945,12,had,O,VBD
3946,3946,12,repeatedly,O,RB
3947,3947,12,said,O,VBD
3948,3948,12,these,O,DT
3949,3949,12,words,O,NNS
3950,3950,12,suitable,O,VBP
3951,3951,12,to,O,TO
3952,3952,12,female,O,VB
3953,3953,12,"lips,",O,JJ
3954,3954,12,'O,O,CD
3955,3955,12,beloved,O,VBN
3956,3956,12,"gambler,",O,NN
3957,3957,12,where,O,WRB
3958,3958,12,hast,O,NN
3959,3959,12,thou,O,NN
3960,3960,12,gone,O,VBN
3961,3961,12,cutting,O,VBG
3962,3962,12,off,O,RP
3963,3963,12,half,O,JJ
3964,3964,12,my,O,PRP$
3965,3965,12,piece,O,NN
3966,3966,12,of,O,IN
3967,3967,12,"cloth,",O,NN
3968,3968,12,and,O,CC
3969,3969,12,deserting,O,VBG
3970,3970,12,"me,",O,VB
3971,3971,12,his,O,PRP$
3972,3972,12,dear,O,NN
3973,3973,12,and,O,CC
3974,3974,12,devoted,O,JJ
3975,3975,12,wife,O,NN
3976,3976,12,asleep,O,NN
3977,3977,12,in,O,IN
3978,3978,12,the,O,DT
3979,3979,12,woods?,O,NN
3980,3980,12,And,O,CC
3981,3981,12,she,O,PRP
3982,3982,12,"herself,",O,VBD
3983,3983,12,as,O,IN
3984,3984,12,commanded,O,VBN
3985,3985,12,by,O,IN
3986,3986,12,"him,",O,NN
3987,3987,12,waiteth,O,NNS
3988,3988,12,expecting,O,VBG
3989,3989,12,him,O,PRP
3990,3990,12,clad,O,NN
3991,3991,12,in,O,IN
3992,3992,12,half,O,PDT
3993,3993,12,a,O,DT
3994,3994,12,garment,O,NN
3995,3995,12,and,O,CC
3996,3996,12,burning,O,NN
3997,3997,12,day,O,NN
3998,3998,12,and,O,CC
3999,3999,12,night,O,NN
4000,4000,12,in,O,IN
4001,4001,12,grief.,O,NN
4002,4002,12,O,O,NNP
4003,4003,12,"king,",O,VBD
4004,4004,12,O,O,NNP
4005,4005,12,"hero,",O,NN
4006,4006,12,do,O,VBP
4007,4007,12,thou,O,VB
4008,4008,12,relent,O,NN
4009,4009,12,towards,O,IN
4010,4010,12,her,O,PRP$
4011,4011,12,that,O,WDT
4012,4012,12,weepeth,O,VBZ
4013,4013,12,ceaselessly,O,RB
4014,4014,12,for,O,IN
4015,4015,12,that,O,DT
4016,4016,12,calamity,O,NN
4017,4017,12,and,O,CC
4018,4018,12,do,O,VB
4019,4019,12,thou,O,RB
4020,4020,12,give,O,VB
4021,4021,12,her,O,PRP
4022,4022,12,an,O,DT
4023,4023,12,answer.,O,NN
4024,4024,12,O,O,NNP
4025,4025,12,illustrious,O,JJ
4026,4026,12,"one,",O,NNS
4027,4027,12,do,O,VBP
4028,4028,12,thou,O,RB
4029,4029,12,speak,O,VB
4030,4030,12,the,O,DT
4031,4031,12,words,O,NNS
4032,4032,12,agreeable,O,JJ
4033,4033,12,to,O,TO
4034,4034,12,her,O,PRP$
4035,4035,12,for,O,IN
4036,4036,12,the,O,DT
4037,4037,12,blameless,O,NN
4038,4038,12,one,O,CD
4039,4039,12,panteth,O,NN
4040,4040,12,to,O,TO
4041,4041,12,hear,O,VB
4042,4042,12,them.,O,NN
4043,4043,12,Hearing,O,VBG
4044,4044,12,these,O,DT
4045,4045,12,words,O,NNS
4046,4046,12,of,O,IN
4047,4047,12,the,O,DT
4048,4048,12,Brahmana,B-COMMUNITY,NNP
4049,4049,12,thou,O,NN
4050,4050,12,didst,O,VBD
4051,4051,12,formerly,O,RB
4052,4052,12,give,O,VB
4053,4053,12,a,O,DT
4054,4054,12,reply!,O,NN
4055,4055,12,The,O,DT
4056,4056,12,princess,O,NN
4057,4057,12,of,O,IN
4058,4058,12,Vidarbha,B-PLACE,NNP
4059,4059,12,again,O,RB
4060,4060,12,wisheth,O,VBP
4061,4061,12,to,O,TO
4062,4062,12,hear,O,VB
4063,4063,12,the,O,DT
4064,4064,12,words,O,NNS
4065,4065,12,thou,O,VBP
4066,4066,12,didst,O,NN
4067,4067,12,then,O,RB
4068,4068,12,"say.'""",O,VBD
4069,4069,13,"""Vrihadaswa",B-PER,JJ
4070,4070,13,"continued,",O,NN
4071,4071,13,'O,O,POS
4072,4072,13,son,O,NN
4073,4073,13,of,O,IN
4074,4074,13,the,O,DT
4075,4075,13,Kuru,B-COMMUNITY,NNP
4076,4076,13,"race,",O,NN
4077,4077,13,hearing,O,VBG
4078,4078,13,these,O,DT
4079,4079,13,words,O,NNS
4080,4080,13,of,O,IN
4081,4081,13,"Kesini,",O,NNP
4082,4082,13,Nala's,B-PER,NNP
4083,4083,13,heart,O,NN
4084,4084,13,was,O,VBD
4085,4085,13,"pained,",O,NN
4086,4086,13,and,O,CC
4087,4087,13,his,O,PRP$
4088,4088,13,eyes,O,NNS
4089,4089,13,filled,O,VBN
4090,4090,13,with,O,IN
4091,4091,13,tears.,O,NN
4092,4092,13,And,O,CC
4093,4093,13,repressing,O,VBG
4094,4094,13,his,O,PRP$
4095,4095,13,"sorrow,",O,NN
4096,4096,13,the,O,DT
4097,4097,13,king,O,NN
4098,4098,13,who,O,WP
4099,4099,13,was,O,VBD
4100,4100,13,burning,O,VBG
4101,4101,13,in,O,IN
4102,4102,13,"grief,",O,NN
4103,4103,13,said,O,VBD
4104,4104,13,again,O,RB
4105,4105,13,these,O,DT
4106,4106,13,"words,",O,NNS
4107,4107,13,in,O,IN
4108,4108,13,accents,O,NNS
4109,4109,13,choked,O,VBN
4110,4110,13,with,O,IN
4111,4111,13,tears:,O,JJ
4112,4112,13,'Chaste,O,NN
4113,4113,13,"women,",O,NN
4114,4114,13,though,O,IN
4115,4115,13,overtaken,O,VBN
4116,4116,13,by,O,IN
4117,4117,13,"calamity,",O,NN
4118,4118,13,yet,O,RB
4119,4119,13,protect,O,JJ
4120,4120,13,"themselves,",O,NN
4121,4121,13,and,O,CC
4122,4122,13,thereby,O,RB
4123,4123,13,secure,O,VB
4124,4124,13,heaven.,O,NN
4125,4125,13,Women,O,NNS
4126,4126,13,that,O,WDT
4127,4127,13,are,O,VBP
4128,4128,13,"chaste,",O,VBN
4129,4129,13,deserted,O,VBN
4130,4130,13,by,O,IN
4131,4131,13,their,O,PRP$
4132,4132,13,"lords,",O,NN
4133,4133,13,never,O,RB
4134,4134,13,become,O,VBN
4135,4135,13,"angry,",O,JJ
4136,4136,13,but,O,CC
4137,4137,13,continue,O,VBP
4138,4138,13,to,O,TO
4139,4139,13,"live,",O,VB
4140,4140,13,cased,O,VBN
4141,4141,13,in,O,IN
4142,4142,13,virtue's,O,NN
4143,4143,13,mail.,O,NN
4144,4144,13,Deserted,O,VBN
4145,4145,13,by,O,IN
4146,4146,13,one,O,CD
4147,4147,13,fallen,O,VBN
4148,4148,13,into,O,IN
4149,4149,13,"calamity,",O,JJ
4150,4150,13,bereft,O,NN
4151,4151,13,of,O,IN
4152,4152,13,"sense,",O,NN
4153,4153,13,and,O,CC
4154,4154,13,despoiled,O,VBN
4155,4155,13,of,O,IN
4156,4156,13,"bliss,",O,NN
4157,4157,13,it,O,PRP
4158,4158,13,behoveth,O,VBZ
4159,4159,13,her,O,PRP
4160,4160,13,not,O,RB
4161,4161,13,to,O,TO
4162,4162,13,be,O,VB
4163,4163,13,angry.,O,JJ
4164,4164,13,A,O,DT
4165,4165,13,virtuous,O,JJ
4166,4166,13,lady,O,NN
4167,4167,13,should,O,MD
4168,4168,13,not,O,RB
4169,4169,13,be,O,VB
4170,4170,13,angry,O,JJ
4171,4171,13,with,O,IN
4172,4172,13,one,O,CD
4173,4173,13,that,O,WDT
4174,4174,13,was,O,VBD
4175,4175,13,deprived,O,VBN
4176,4176,13,by,O,IN
4177,4177,13,birds,O,NNS
4178,4178,13,of,O,IN
4179,4179,13,his,O,PRP$
4180,4180,13,garment,O,NN
4181,4181,13,while,O,IN
4182,4182,13,striving,O,VBG
4183,4183,13,to,O,TO
4184,4184,13,procure,O,VB
4185,4185,13,sustenance,O,NN
4186,4186,13,and,O,CC
4187,4187,13,who,O,WP
4188,4188,13,is,O,VBZ
4189,4189,13,burning,O,VBG
4190,4190,13,in,O,IN
4191,4191,13,misery.,O,NN
4192,4192,13,Whether,O,NNP
4193,4193,13,treated,O,VBD
4194,4194,13,well,O,RB
4195,4195,13,or,O,CC
4196,4196,13,ill,O,VB
4197,4197,13,she,O,PRP
4198,4198,13,would,O,MD
4199,4199,13,never,O,RB
4200,4200,13,be,O,VB
4201,4201,13,"angry,",O,JJ
4202,4202,13,seeing,O,VBG
4203,4203,13,her,O,PRP$
4204,4204,13,husband,O,NN
4205,4205,13,in,O,IN
4206,4206,13,that,O,DT
4207,4207,13,"plight,",O,NN
4208,4208,13,despoiled,O,VBD
4209,4209,13,of,O,IN
4210,4210,13,his,O,PRP$
4211,4211,13,"kingdom,",O,NN
4212,4212,13,bereft,O,NN
4213,4213,13,of,O,IN
4214,4214,13,"prosperity,",O,NN
4215,4215,13,oppressed,O,VBN
4216,4216,13,with,O,IN
4217,4217,13,"hunger,",O,NN
4218,4218,13,and,O,CC
4219,4219,13,overwhelmed,O,VBD
4220,4220,13,with,O,IN
4221,4221,13,calamity.',O,NN
4222,4222,13,"And,",O,NNP
4223,4223,13,O,O,NNP
4224,4224,13,"Bharata,",O,NNP
4225,4225,13,while,O,IN
4226,4226,13,speaking,O,VBG
4227,4227,13,"thus,",O,JJ
4228,4228,13,Nala,B-PER,NNP
4229,4229,13,oppressed,O,VBD
4230,4230,13,with,O,IN
4231,4231,13,"grief,",O,NN
4232,4232,13,could,O,MD
4233,4233,13,not,O,RB
4234,4234,13,restrain,O,VB
4235,4235,13,his,O,PRP$
4236,4236,13,"tears,",O,NN
4237,4237,13,but,O,CC
4238,4238,13,began,O,VBD
4239,4239,13,to,O,TO
4240,4240,13,weep.,O,VB
4241,4241,13,And,O,CC
4242,4242,13,thereupon,O,NN
4243,4243,13,Kesini,B-PER,NNP
4244,4244,13,went,O,VBD
4245,4245,13,back,O,RB
4246,4246,13,to,O,TO
4247,4247,13,"Damayanti,",B-PER,NNP
4248,4248,13,and,O,CC
4249,4249,13,acquainted,O,VBD
4250,4250,13,her,O,PRP
4251,4251,13,with,O,IN
4252,4252,13,everything,O,NN
4253,4253,13,about,O,IN
4254,4254,13,that,O,DT
4255,4255,13,conversation,O,NN
4256,4256,13,as,O,RB
4257,4257,13,well,O,RB
4258,4258,13,as,O,IN
4259,4259,13,that,O,DT
4260,4260,13,outburst,O,NN
4261,4261,13,of,O,IN
4262,4262,13,"grief.""",O,NN
4263,4263,14,"grief.""",O,NN
